filename, Celup, Corak, Dayak, Geblek, Gentongan, Ikat, Insang, Kawung, Kraton, Megamendung, Parang, Pring, Renteng, Sedapur, Simbut
65_jpg.rf.c46541a33bd95e9ca3d4ab9c1cf0272f.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
155-IMG_5149_jpg.rf.c406fb61727127ecbeae17b307c80d49.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
120-c3d60c6bd83d6e1bec16b76b6f926dc2_jpg.rf.c32c1b5cbcd5b5fce72a479ea4f48ff2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
15-77be02a6111f43a978dc9889053613ea_jpg.rf.c47fa170e961b8d41d34b533a25fbf6f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
28_jpg.rf.c4829408007ebdf701261514dd6a7593.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
186-5f76b3e4bc34e_jpg.rf.c4f708c018262f3cdfd209283754ac25.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
1-image15_jpg.rf.c4959de9fc5a95fa0e1abc975e5e9b4a.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
59_jpg.rf.c482470643a3a1a2693b84af6121827b.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
120_jpg.rf.c5675134373fe4a79f8a6ce3bbe11bf2.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
78_jpg.rf.c49d17c1a074298393e0cd6b6d32c112.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
99_jpg.rf.c5eef1b776e684241b7b9ffb22c3be37.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
160_jpg.rf.c5a413c4a4256cb19085c488f77f01bb.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70-batikabimanyu_jpg.rf.c6326538b1605a7e3cc21f9087d79eb9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
163_jpg.rf.c4be9ac44df5b011cc6f9a08bfaeb36c.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
32_jpg.rf.c746b7048b8643f787320faeafac5bcf.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
87_jpg.rf.c4ef325f20acd7d3d69feb4df69eed85.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103_jpg.rf.c60ec687e8e00ac8bb5da0c52680f762.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1-batik-gentongan-madura-_151002075959-963_jpg.rf.c53b240857499631471c7a1fb178bde8.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
107-2006AT8362_jpg.rf.c61810f85f03b361ddc3fcf137f3fef9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
18_jpg.rf.c69de5573c12e3e5abd508118949d4a7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
167_jpg.rf.c592b31876b535078cd9d43399e5a4cd.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32_jpg.rf.c6a4bbee43d4544507fde8327e5e3a5a.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
122-javanese-batik-kawung-seamless-pattern-with-flower-vector_jpg.rf.c72e62bf981c59274d6584650736524e.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
99_jpg.rf.c7ed2af170b87f5c1d45ec0439f681ce.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
170_jpg.rf.c700631ea6910822a488efd231330de8.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
57-Batik-Solo-Klasik-Bahan-Kain-Kemeja-Motif-Pring-Sedapur-b_jpg.rf.c6f8d23054c75d8166a9020750d75ca7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
41-2a33d9359ce3017e719ea8ab94c706ce_jpg.rf.c6e194c39e57c3054a5ff703147b17c8.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
65_jpg.rf.c608c8fff606c88d3a14f55590b9cde8.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
110_jpg.rf.c60acbdb42ced60bec2137fd53b5e3b2.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
37_jpg.rf.c6c4047a2ace75ffc92bbbe16b523eed.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
60-batik-kawung-cepak_jpg.rf.c83efe79643651ac4a39b92361da301b.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
70_jpg.rf.c7e928239767d9d583ade9be71ce397f.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
40_jpg.rf.c78b74281aed3fdc49709dea9e38909d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
23_jpg.rf.c8667a58309f1bde129165a47bb6d3b4.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73_jpg.rf.c8532c71eacc2be405b7810d23740d21.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
227-dulu-mati-suri-sekarang-batik-kulon-progo-malah-dipakai-tokoh-dunia-YR2B9hsElE_jpg.rf.c85b3078d0d5bd131fd2190c6e539e8a.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
23_jpg.rf.c96756505efdfbfa9e0ae81979abdc01.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55_jpg.rf.c8a306eff27a9389e56cb3073eee84c7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
105_jpg.rf.c8dc9d54f0ae315933cbc9621e8bcc34.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13-f1e08a8d6b2e1aeeb38d1f4b2ff9b036_jpg.rf.c92e7a3390ef2652333aeed8683d50ca.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18-batik-pring-sedapur-magetan_jpg.rf.c98df25a88bd958782663a31e0e63cab.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
152_jpg.rf.c8957c9ee07ee66ab00c9392b280d618.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
156-0b3931ce54588f2db1926557c13f6828_jpg.rf.c8aaf1c11d8780fe4430afdd378b5742.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
41_jpg.rf.c8b56b1a850854a2cb92d91647778fea.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1_jpg.rf.c97d832644abd8982e15d5a785c466fc.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8-1570038582-4_jpg.rf.ca2525e08951d05f97b276ff0758dfd2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
75-5-5_jpg.rf.c9e21786ea0303a22ad5d2ee95ad28f2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
164-seamless-circular-vector-pattern-design-batik-kawung-motif-idea-84545027_jpg.rf.ca560cf877da0a18920e4d34edd7f3c8.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
76_jpg.rf.ca1eb8c797edaa4d61f7d99d9e8cd0cb.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88_jpg.rf.c893f1dcbbb535309e3450158f263b64.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
73_jpg.rf.c87431f3600ded5562dc0c0f3d3656a7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
79_jpg.rf.ca36c060e4c5fa8f0ccc413574a5de0d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
42-IMG_4305-768x614_jpg.rf.caad6a01b0136fcb6a775a2654b0493e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
61_jpg.rf.c9c42fde297fec09dd73d923cebc3e60.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
60_jpg.rf.ca3664d9f9430c181b8fc034f0e224d1.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
136-00001-thegem-product-single_jpg.rf.ca5999cb594dd38f174213bb8865417c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
51_jpg.rf.c99502466a05ec118e4d224427d56d11.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
135-MuseumBatik-10_zps1a4c2ac6_jpg.rf.ca7c84b2ee70a4b5afb15ab4ab16cd77.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
6-batik-madura-motif-gentongan_jpeg.rf.c8f8783e3664beadffccbc3e667c0eee.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
169_jpg.rf.ca6047944191c9c335d6e07d7e6afdf3.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
133-12motif-6_jpg.rf.c9e650bcdfb12343f90b8603471304fa.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
39_jpg.rf.caf7ad0caf9bc3b7924ab75c104f3bf2.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
85_jpg.rf.cac482e5b175e44ee255961bb61777fb.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
8_jpg.rf.cc8e14be774b52c035d6f4f8b8d0689a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
15_jpg.rf.cc1b1f252a29da34be17fd798263e157.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
81_jpg.rf.cac1b174d600d2e379a4aebed6d7745a.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3-Batik-Solo-Klasik-Bahan-Kain-Kemeja-Motif-Pring-Sedapur-a_jpg.rf.cc43a7862fffbb22eb36e4ce543974d7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
44_jpg.rf.caf864cc14accf1a5d87718670055baa.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
97_jpg.rf.ccfbda9008e316d50c209fa0afc8f1a1.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
48_jpg.rf.cce53600f0d4e4a3d9eed2b9d041d673.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
110_jpg.rf.cbc446c27960ee6fda8137544c4ca1a7.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
83-maxresdefault_jpg.rf.cc9302fa897001542f72b8e673275604.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121_jpg.rf.ccc5a95c45abb51e237a2ba3d39ee0b1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
150_jpg.rf.cb1af3aed786acf8305c21d3f8329327.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
213-batik-sumenep-thumbs_jpg.rf.cd36c25c382162d6356091fd22cddc21.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3_jpg.rf.cc6e43c1403ffadfca40b365b9e66259.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
102-2f4727bc128af65774521726e3d020f8_jpg.rf.cb84038ee078d681a7d01238f2c0efc8.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
162_jpg.rf.cc964151257b741a0d34322d489ddd64.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
135-IMG-20211008-WA0006-595x1052_jpg.rf.cd5be93a0ab5a5d38dbd766e6debe11c.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
65_jpg.rf.cde9717bae2850059482b2d642b9f882.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104_jpg.rf.cd744853167eeb173fa8de53238bf1fe.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
75_jpg.rf.ca2f6018ed5681f43b724b7c49577e26.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
166-IMG_5437_jpg.rf.cdb251d8cdb9389f2a4008905b32d743.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
65_jpg.rf.cd8057e3cb3d0532912d5b9708abe201.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
37_jpg.rf.cd484362b8fe84ae0677611c48d5ea90.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
93_jpg.rf.cdadc198fbf940d901b8f7548d350d51.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
129-IMG-20200307-WA0078-1_jpg.rf.ce0c58fb4826526ecc70c3998728f79b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
55_jpg.rf.cbb7174502a1eab76c0fdcc13a653773.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
150_jpg.rf.ce17724c1eeae92a5853575eef19122d.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35-ethnic-batik-kawung-design-pattern-062_615845-419_jpg.rf.cb1a89214b9aa33c36d21474bde9d735.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
5_jpg.rf.ce7f5bbc67abe364cd79e3eb0138e774.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
188-batik-pekalongan_jpg.rf.cf18c403fafd501e7f4470f6fe2f3d18.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
155-batik_kawung_pattern_shop_preview_png.rf.ce229a7703cdcfe3400c53a3f4382aab.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
157-o_1au34gv3bnfab9suad1ihh6e2a_jpg.rf.cea2a5b70755b8527befd636dadcea8a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
97_jpg.rf.cf9cb6ab9e21e3245bff8194c5f6d2c4.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
115_jpg.rf.cf475db857a01570e709d16b457c8c65.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
27-motif-batik-kawung-artinya_jpg.rf.d02b96bebd2af94d255a6c0463665546.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
24_jpg.rf.cf1808b45fa025d95b0f0bf8ba97299e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
50-FOTO_29_jpg.rf.cef636b6e9439b6ffc8c50c2826144fe.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
142-batik-ceplokan-gurda_jpg.rf.cfaca6ba5a8ee47eef8d3703ce71ea1e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
13_jpg.rf.cfa28840c67f93654ec0512173cbce7a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
125-amparan-ramok_jpg.rf.cebeece94307756829a5aaded2560795.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
65_jpg.rf.cfe075f4147015ff52e95c143c9b2ee7.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
27_jpg.rf.d0039a8d674fd827651eb6a27d50188e.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
142-batik-ceplokan-gurda_jpg.rf.d04f51d6831585e4c681a687f934f971.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
91_jpg.rf.d02091901b400cc4bbecb0cb13bbd495.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
39-49c33489fe5fd47c6595bbdb1fa3f6de_jpg.rf.d04ba537799713994a3804e2e28e1fa3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
146_jpg.rf.cf5ddfbcab0615fb172f59fa054b74cc.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15_jpg.rf.cf1d6f562f3ac9dfd067544f387a0888.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
159_jpg.rf.cf099589221c1c86c9349a049c701085.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
45_jpg.rf.d06503e8757534749a240d11b75aedc1.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
94-unfinished-gentongan-batik-unfinished-gentongan-batik-201315397_jpg.rf.cf5357c9843c82e57d8b3f1024220ac0.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52_jpg.rf.cf400176b1d074d1649da8caf65eceb5.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
99-Batik-Keraton-Surakarta-Sawat-Lar_jpg.rf.d06cfbf5a5a3288fc944202a557647d4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
183-Batik-Madura-TE016-detail2_jpg.rf.d08739ef1f5499c2bde1f289027022f8.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
105-imaji-insta-kawung-03_2x_jpg.rf.d0ecec9c245e9077a5369572babc2756.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
154-4206840-batik-kawung-by-mamoizelle_jpg.rf.d070c3d353c660e947ba4b272ae1a485.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
187-stock-photo-illustration-of-indonesian-batik-named-pring-sedapur-1450508288_jpg.rf.d19a1e8a9f7fefdcc20d0d20adefe9a0.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
148_jpg.rf.d0764d4b3ea6cd7e8c1a0b6ebb47cd93.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
215-indonesia_batik_sarong_traditional_baby_sling_brand_new_1443256871_debffecd_jpg.rf.d03e0f70bf3cea31133b8ef3fd19d6f9.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
160_jpg.rf.d100b8f9a245a5568db0cead3567a8a7.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
107_jpg.rf.d0e197e2a1595136478eefc0025088bd.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
70_jpg.rf.d06c745cea0206ac28c64727fa3d2327.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
77_jpg.rf.d10f68c7396ed93c28edace0ed58198e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
74_jpg.rf.d06a242ad5e610608453c99dfff6e9f4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
118_jpg.rf.d1d050063979f22d93dc863fc0eae0f3.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
159_jpg.rf.d0d6edb0673ad3bdc7a1a90fca9c9aff.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
137-cee52926719e7152f2368f37b8e970c3_jpg.rf.d19f7d29014fcfb3409f8fcc478df6ae.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
59_jpg.rf.d28249a8a5559d10e5583694ca8499a5.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
181-Novica-Handmade-Kawung-Eggs-Batik-Wood-Ornaments-_28Set-Of-3_29_jpg.rf.d27bc15ba1259572174322bf180e19c9.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
46-batik-genthongan-thumbs_jpg.rf.d12c74b0ad4797b3483cc99753ba4a4a.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23-50ce8829014d8277e0c9c4b044b61e12_jpg.rf.d2026f35cac6641912488425dba10081.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
121-Ragam-Hias-Batik-Flora-Jenis-Daun-Kecebong_jpg.rf.d2675d3003b0df8f148524cf283b4076.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
130-kain_batik_tulis_pewarna_alami_pring_sedapur_1486305061_547c5be1_jpg.rf.d3226d4d0f33ee99ae17546e366a051d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
136-batik-kawung-2754206_960_720_png.rf.d32dacbfbb7b40cf3ccf02234336df11.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
103-149939a1a5918afdc4db639850cbb268_jpg.rf.d1701e29d3db348411b43bf3a65ce17d.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101_jpg.rf.d2e90ab154e84f0b6e6c725dbb0449b0.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
30-3motif-nitik_jpg.rf.d3704e595fc30258a4c7f76643ee7b02.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
139-flat-vector-batik-kawung-illustration-pattern-from-indonesia_960817-2_jpg.rf.d2b472a39d7d49ade6cfaed60f0014b6.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
118_jpg.rf.d2936c56f506e7289fdae6eead5ab655.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
72_jpg.rf.d1c71500732eb8ca67f4781a0f27983a.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
180-motif-batik-lasem-630x380_jpg.rf.d477c7bf5ca34106b3a82c485b212fc6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
123_jpg.rf.d25e3d1549e18bedbb5fb4c3a74585d9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
120-069408300_1561295508-IMG_20180913_164132_jpg.rf.d3dad634f15258bc5a97e2696247b94a.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
48_jpg.rf.d37358372a03357f7fa64e952e68d084.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
93_jpg.rf.d33003ba196ff12350c319d935c8df5a.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
3_jpg.rf.d424467b9bf9b710d2cbfedb35e9065f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
132-3ff874f47048a2119456d01475ef14da_jpg.rf.d39c6d13abdcaafb2d35b193053550e9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
42-USZjSE7WCA_jpg.rf.d3966fea6c3fe5068fa425f2bf24fb77.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
144-batik_keraton_1562566775_0bb2320f_jpg.rf.d4ae243923e3dce8ef3691482f4ed7ee.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
102_jpg.rf.d4d724bed4d44e94931fb000d2e85b1b.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
126-2f8bf0116f566e6cb503d90b5b536b11-batik-art-kain_jpg.rf.d3c355a3cb96f3db5aec7f310d05095f.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10_jpg.rf.d53fd479624c97174da53c4d7c46e05f.jpg, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
97_jpg.rf.d4b444f55bf678e7a868b0e3665ad681.jpg, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
106_jpg.rf.d492703f090f9d6d1b486df588b4e1ff.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
174-WhatsApp-Image-2021-03-07-at-08-22-44-e1616068337400-768x535_jpeg.rf.d53874fcbbada66a093c1d4619002254.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
132-025400700_1664517736-Batik-Gendongan-215x300_jpg.rf.d52a38cec6f636b653de3a19aeccd749.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
